law_name,url
תקנות הרשויות המקומיות (בחירות) (הוראות בדבר סדרי הצבעה בבתי חולים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA)_(%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%91%D7%93%D7%91%D7%A8_%D7%A1%D7%93%D7%A8%D7%99_%D7%94%D7%A6%D7%91%D7%A2%D7%94_%D7%91%D7%91%D7%AA%D7%99_%D7%97%D7%95%D7%9C%D7%99%D7%9D)
תקנות הרשויות המקומיות (בחירות) (הוראות בדבר סדרי הצבעה בקרב חיילים ואסירים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA)_(%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%91%D7%93%D7%91%D7%A8_%D7%A1%D7%93%D7%A8%D7%99_%D7%94%D7%A6%D7%91%D7%A2%D7%94_%D7%91%D7%A7%D7%A8%D7%91_%D7%97%D7%99%D7%99%D7%9C%D7%99%D7%9D_%D7%95%D7%90%D7%A1%D7%99%D7%A8%D7%99%D7%9D)
תקנות הרשויות המקומיות (בחירות) (הוראות לעניין סדרי בחירות במוסדות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA)_(%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F_%D7%A1%D7%93%D7%A8%D7%99_%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%91%D7%9E%D7%95%D7%A1%D7%93%D7%95%D7%AA)
תקנות הרשויות המקומיות (בחירות) (סדרי הצבעה והוראות בדבר הצבעה בקלפיות של חייבים בבידוד בית בשל נגיף הקורונה החדש) (הוראת שעה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA)_(%D7%A1%D7%93%D7%A8%D7%99_%D7%94%D7%A6%D7%91%D7%A2%D7%94_%D7%95%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA_%D7%91%D7%93%D7%91%D7%A8_%D7%94%D7%A6%D7%91%D7%A2%D7%94_%D7%91%D7%A7%D7%9C%D7%A4%D7%99%D7%95%D7%AA_%D7%A9%D7%9C_%D7%97%D7%99%D7%99%D7%91%D7%99%D7%9D_%D7%91%D7%91%D7%99%D7%93%D7%95%D7%93_%D7%91%D7%99%D7%AA_%D7%91%D7%A9%D7%9C_%D7%A0%D7%92%D7%99%D7%A3_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_%D7%94%D7%97%D7%93%D7%A9)_(%D7%94%D7%95%D7%A8%D7%90%D7%AA_%D7%A9%D7%A2%D7%94)
חוק הרשויות המקומיות (בחירת ראש הרשות וסגניו וכהונתם),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%91%D7%97%D7%99%D7%A8%D7%AA_%D7%A8%D7%90%D7%A9_%D7%94%D7%A8%D7%A9%D7%95%D7%AA_%D7%95%D7%A1%D7%92%D7%A0%D7%99%D7%95_%D7%95%D7%9B%D7%94%D7%95%D7%A0%D7%AA%D7%9D)
תקנות הרשויות המקומיות (סדרי בחירות לראש רשות וסגניו),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%A1%D7%93%D7%A8%D7%99_%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%9C%D7%A8%D7%90%D7%A9_%D7%A8%D7%A9%D7%95%D7%AA_%D7%95%D7%A1%D7%92%D7%A0%D7%99%D7%95)
חוק הרשויות המקומיות (ביוב),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%91%D7%99%D7%95%D7%91)
כללי המים והביוב (תשלומים בעד שירותי מים וביוב במועצות אזוריות),https://he.wikisource.org/wiki/%D7%9B%D7%9C%D7%9C%D7%99_%D7%94%D7%9E%D7%99%D7%9D_%D7%95%D7%94%D7%91%D7%99%D7%95%D7%91_(%D7%AA%D7%A9%D7%9C%D7%95%D7%9E%D7%99%D7%9D_%D7%91%D7%A2%D7%93_%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99_%D7%9E%D7%99%D7%9D_%D7%95%D7%91%D7%99%D7%95%D7%91_%D7%91%D7%9E%D7%95%D7%A2%D7%A6%D7%95%D7%AA_%D7%90%D7%96%D7%95%D7%A8%D7%99%D7%95%D7%AA)
חוק הרשויות המקומיות (גמלאות לראש רשות וסגניו),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%92%D7%9E%D7%9C%D7%90%D7%95%D7%AA_%D7%9C%D7%A8%D7%90%D7%A9_%D7%A8%D7%A9%D7%95%D7%AA_%D7%95%D7%A1%D7%92%D7%A0%D7%99%D7%95)
החלטת הרשויות המקומיות (גמלאות לראש רשות וסגניו),https://he.wikisource.org/wiki/%D7%94%D7%97%D7%9C%D7%98%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%92%D7%9E%D7%9C%D7%90%D7%95%D7%AA_%D7%9C%D7%A8%D7%90%D7%A9_%D7%A8%D7%A9%D7%95%D7%AA_%D7%95%D7%A1%D7%92%D7%A0%D7%99%D7%95)
"תקנות הרשויות המקומיות (גמלאות לראש רשות וסגניו) (סדרי קביעת גמלה, מתן הודעות, ביצוע והיוון)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%92%D7%9E%D7%9C%D7%90%D7%95%D7%AA_%D7%9C%D7%A8%D7%90%D7%A9_%D7%A8%D7%A9%D7%95%D7%AA_%D7%95%D7%A1%D7%92%D7%A0%D7%99%D7%95)_(%D7%A1%D7%93%D7%A8%D7%99_%D7%A7%D7%91%D7%99%D7%A2%D7%AA_%D7%92%D7%9E%D7%9C%D7%94,_%D7%9E%D7%AA%D7%9F_%D7%94%D7%95%D7%93%D7%A2%D7%95%D7%AA,_%D7%91%D7%99%D7%A6%D7%95%D7%A2_%D7%95%D7%94%D7%99%D7%95%D7%95%D7%9F)"
חוק הרשויות המקומיות (הגבלת הזכות להיבחר),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%94%D7%92%D7%91%D7%9C%D7%AA_%D7%94%D7%96%D7%9B%D7%95%D7%AA_%D7%9C%D7%94%D7%99%D7%91%D7%97%D7%A8)
חוק הרשויות המקומיות (הסדרת השמירה),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%94%D7%A1%D7%93%D7%A8%D7%AA_%D7%94%D7%A9%D7%9E%D7%99%D7%A8%D7%94)
חוק הרשויות המקומיות (הסמכה מיוחדת),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%94%D7%A1%D7%9E%D7%9B%D7%94_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%AA)
חוק הרשויות המקומיות (העברת תשלומים מהמדינה),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%94%D7%A2%D7%91%D7%A8%D7%AA_%D7%AA%D7%A9%D7%9C%D7%95%D7%9E%D7%99%D7%9D_%D7%9E%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94)
חוק הרשויות המקומיות (הקניית רכוש ציבורי),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%94%D7%A7%D7%A0%D7%99%D7%99%D7%AA_%D7%A8%D7%9B%D7%95%D7%A9_%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%99)
חוק לתיקון דיני הרשויות המקומיות (חיוב המדינה בסלילת רחובות),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F_%D7%93%D7%99%D7%A0%D7%99_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%97%D7%99%D7%95%D7%91_%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94_%D7%91%D7%A1%D7%9C%D7%99%D7%9C%D7%AA_%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA)
חוק הרשויות המקומיות (יועצת לקידום מעמד האישה),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%99%D7%95%D7%A2%D7%A6%D7%AA_%D7%9C%D7%A7%D7%99%D7%93%D7%95%D7%9D_%D7%9E%D7%A2%D7%9E%D7%93_%D7%94%D7%90%D7%99%D7%A9%D7%94)
חוק הרשויות המקומיות (ייעוד כספי הקצבות והגנת נכסים למטרות חינוך),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%99%D7%99%D7%A2%D7%95%D7%93_%D7%9B%D7%A1%D7%A4%D7%99_%D7%94%D7%A7%D7%A6%D7%91%D7%95%D7%AA_%D7%95%D7%94%D7%92%D7%A0%D7%AA_%D7%A0%D7%9B%D7%A1%D7%99%D7%9D_%D7%9C%D7%9E%D7%98%D7%A8%D7%95%D7%AA_%D7%97%D7%99%D7%A0%D7%95%D7%9A)
חוק הרשויות המקומיות (ייעוץ משפטי),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%99%D7%99%D7%A2%D7%95%D7%A5_%D7%9E%D7%A9%D7%A4%D7%98%D7%99)
חוק הרשויות המקומיות (מהנדס רשות מקומית),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%94%D7%A0%D7%93%D7%A1_%D7%A8%D7%A9%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%AA)
חוק הרשויות המקומיות (מימון בחירות),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%99%D7%9E%D7%95%D7%9F_%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA)
הנחיות הרשויות המקומיות (מימון בחירות) (ניהול חשבונות),https://he.wikisource.org/wiki/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%99%D7%9E%D7%95%D7%9F_%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA)_(%D7%A0%D7%99%D7%94%D7%95%D7%9C_%D7%97%D7%A9%D7%91%D7%95%D7%A0%D7%95%D7%AA)
קווים מנחים לרואה חשבון (מימון הבחירות ברשויות המקומיות),https://he.wikisource.org/wiki/%D7%A7%D7%95%D7%95%D7%99%D7%9D_%D7%9E%D7%A0%D7%97%D7%99%D7%9D_%D7%9C%D7%A8%D7%95%D7%90%D7%94_%D7%97%D7%A9%D7%91%D7%95%D7%9F_(%D7%9E%D7%99%D7%9E%D7%95%D7%9F_%D7%94%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA_%D7%91%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA)
כללי הרשויות המקומיות (מימון בחירות) (פריסת חובות),https://he.wikisource.org/wiki/%D7%9B%D7%9C%D7%9C%D7%99_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%99%D7%9E%D7%95%D7%9F_%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA)_(%D7%A4%D7%A8%D7%99%D7%A1%D7%AA_%D7%97%D7%95%D7%91%D7%95%D7%AA)
חוק הרשויות המקומיות (מכרזים משותפים),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%9B%D7%A8%D7%96%D7%99%D7%9D_%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%99%D7%9D)
תקנות הרשויות המקומיות (מכרזים משותפים),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%9B%D7%A8%D7%96%D7%99%D7%9D_%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%99%D7%9D)
חוק הרשויות המקומיות (ממונה על תלונות הציבור),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%9E%D7%95%D7%A0%D7%94_%D7%A2%D7%9C_%D7%AA%D7%9C%D7%95%D7%A0%D7%95%D7%AA_%D7%94%D7%A6%D7%99%D7%91%D7%95%D7%A8)
חוק הרשויות המקומיות (מנהל יחידת הנוער ומועצת תלמידים ונוער),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A0%D7%94%D7%9C_%D7%99%D7%97%D7%99%D7%93%D7%AA_%D7%94%D7%A0%D7%95%D7%A2%D7%A8_%D7%95%D7%9E%D7%95%D7%A2%D7%A6%D7%AA_%D7%AA%D7%9C%D7%9E%D7%99%D7%93%D7%99%D7%9D_%D7%95%D7%A0%D7%95%D7%A2%D7%A8)
תקנות הרשויות המקומיות (מנהל יחידת הנוער ומועצת תלמידים ונוער) (תנאים בדבר השכלה וניסיון למנהל יחידת נוער),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A0%D7%94%D7%9C_%D7%99%D7%97%D7%99%D7%93%D7%AA_%D7%94%D7%A0%D7%95%D7%A2%D7%A8_%D7%95%D7%9E%D7%95%D7%A2%D7%A6%D7%AA_%D7%AA%D7%9C%D7%9E%D7%99%D7%93%D7%99%D7%9D_%D7%95%D7%A0%D7%95%D7%A2%D7%A8)_(%D7%AA%D7%A0%D7%90%D7%99%D7%9D_%D7%91%D7%93%D7%91%D7%A8_%D7%94%D7%A9%D7%9B%D7%9C%D7%94_%D7%95%D7%A0%D7%99%D7%A1%D7%99%D7%95%D7%9F_%D7%9C%D7%9E%D7%A0%D7%94%D7%9C_%D7%99%D7%97%D7%99%D7%93%D7%AA_%D7%A0%D7%95%D7%A2%D7%A8)
צו הרשויות המקומיות (מנהל יחידת הנוער ומועצת תלמידים ונוער) (שיעור ההשתתפות של משרד החינוך בעלות שכר של מנהל יחידת נוער),https://he.wikisource.org/wiki/%D7%A6%D7%95_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A0%D7%94%D7%9C_%D7%99%D7%97%D7%99%D7%93%D7%AA_%D7%94%D7%A0%D7%95%D7%A2%D7%A8_%D7%95%D7%9E%D7%95%D7%A2%D7%A6%D7%AA_%D7%AA%D7%9C%D7%9E%D7%99%D7%93%D7%99%D7%9D_%D7%95%D7%A0%D7%95%D7%A2%D7%A8)_(%D7%A9%D7%99%D7%A2%D7%95%D7%A8_%D7%94%D7%94%D7%A9%D7%AA%D7%AA%D7%A4%D7%95%D7%AA_%D7%A9%D7%9C_%D7%9E%D7%A9%D7%A8%D7%93_%D7%94%D7%97%D7%99%D7%A0%D7%95%D7%9A_%D7%91%D7%A2%D7%9C%D7%95%D7%AA_%D7%A9%D7%9B%D7%A8_%D7%A9%D7%9C_%D7%9E%D7%A0%D7%94%D7%9C_%D7%99%D7%97%D7%99%D7%93%D7%AA_%D7%A0%D7%95%D7%A2%D7%A8)
חוק הרשויות המקומיות (מנהל מחלקת חינוך),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A0%D7%94%D7%9C_%D7%9E%D7%97%D7%9C%D7%A7%D7%AA_%D7%97%D7%99%D7%A0%D7%95%D7%9A)
תקנות הרשויות המקומיות (מנהל מחלקת חינוך) (כשירות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A0%D7%94%D7%9C_%D7%9E%D7%97%D7%9C%D7%A7%D7%AA_%D7%97%D7%99%D7%A0%D7%95%D7%9A)_(%D7%9B%D7%A9%D7%99%D7%A8%D7%95%D7%AA)
פקודת הרשויות המקומיות (מס עסקים),https://he.wikisource.org/wiki/%D7%A4%D7%A7%D7%95%D7%93%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A1_%D7%A2%D7%A1%D7%A7%D7%99%D7%9D)
חוק הרשויות המקומיות (משמעת),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A9%D7%9E%D7%A2%D7%AA)
"תקנות הרשויות המקומיות (משמעת) (בית הדין – ניהולו, החזקתו והוצאות)","https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A9%D7%9E%D7%A2%D7%AA)_(%D7%91%D7%99%D7%AA_%D7%94%D7%93%D7%99%D7%9F_%E2%80%93_%D7%A0%D7%99%D7%94%D7%95%D7%9C%D7%95,_%D7%94%D7%97%D7%96%D7%A7%D7%AA%D7%95_%D7%95%D7%94%D7%95%D7%A6%D7%90%D7%95%D7%AA)"
תקנות הרשויות המקומיות (משמעת) (השתכרות בתקופת השעיה),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A9%D7%9E%D7%A2%D7%AA)_(%D7%94%D7%A9%D7%AA%D7%9B%D7%A8%D7%95%D7%AA_%D7%91%D7%AA%D7%A7%D7%95%D7%A4%D7%AA_%D7%94%D7%A9%D7%A2%D7%99%D7%94)
תקנות הרשויות המקומיות (משמעת) (התאמת הוראות),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A9%D7%9E%D7%A2%D7%AA)_(%D7%94%D7%AA%D7%90%D7%9E%D7%AA_%D7%94%D7%95%D7%A8%D7%90%D7%95%D7%AA)
חוק שירות המדינה (משמעת)/רשויות מקומיות,https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94_(%D7%9E%D7%A9%D7%9E%D7%A2%D7%AA)/%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA
תקנות הרשויות המקומיות (משמעת) (סדרי הדין של בתי הדין),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%9E%D7%A9%D7%9E%D7%A2%D7%AA)_(%D7%A1%D7%93%D7%A8%D7%99_%D7%94%D7%93%D7%99%D7%9F_%D7%A9%D7%9C_%D7%91%D7%AA%D7%99_%D7%94%D7%93%D7%99%D7%9F)
חוק הרשויות המקומיות (סידורים לנכים),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%A1%D7%99%D7%93%D7%95%D7%A8%D7%99%D7%9D_%D7%9C%D7%A0%D7%9B%D7%99%D7%9D)
חוק הרשויות המקומיות (ערר על קביעת ארנונה כללית),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%A2%D7%A8%D7%A8_%D7%A2%D7%9C_%D7%A7%D7%91%D7%99%D7%A2%D7%AA_%D7%90%D7%A8%D7%A0%D7%95%D7%A0%D7%94_%D7%9B%D7%9C%D7%9C%D7%99%D7%AA)
תקנות הרשויות המקומיות (ערר על קביעת ארנונה כללית) (סדרי דין בוועדת ערר),https://he.wikisource.org/wiki/%D7%AA%D7%A7%D7%A0%D7%95%D7%AA_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%A2%D7%A8%D7%A8_%D7%A2%D7%9C_%D7%A7%D7%91%D7%99%D7%A2%D7%AA_%D7%90%D7%A8%D7%A0%D7%95%D7%A0%D7%94_%D7%9B%D7%9C%D7%9C%D7%99%D7%AA)_(%D7%A1%D7%93%D7%A8%D7%99_%D7%93%D7%99%D7%9F_%D7%91%D7%95%D7%95%D7%A2%D7%93%D7%AA_%D7%A2%D7%A8%D7%A8)
"חוק הרשויות המקומיות (פטור חיילים, נפגעי מלחמה ושוטרים מארנונה)","https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%A4%D7%98%D7%95%D7%A8_%D7%97%D7%99%D7%99%D7%9C%D7%99%D7%9D,_%D7%A0%D7%A4%D7%92%D7%A2%D7%99_%D7%9E%D7%9C%D7%97%D7%9E%D7%94_%D7%95%D7%A9%D7%95%D7%98%D7%A8%D7%99%D7%9D_%D7%9E%D7%90%D7%A8%D7%A0%D7%95%D7%A0%D7%94)"
חוק הרשויות המקומיות (הקרן להרחבת ההשקעה בתושב ולהגדלת היצע הדיור),https://he.wikisource.org/wiki/%D7%97%D7%95%D7%A7_%D7%94%D7%A8%D7%A9%D7%95%D7%99%D7%95%D7%AA_%D7%94%D7%9E%D7%A7%D7%95%D7%9E%D7%99%D7%95%D7%AA_(%D7%94%D7%A7%D7%A8%D7%9F_%D7%9C%D7%94%D7%A8%D7%97%D7%91%D7%AA_%D7%94%D7%94%D7%A9%D7%A7%D7%A2%D7%94_%D7%91%D7%AA%D7%95%D7%A9%D7%91_%D7%95%D7%9C%D7%94%D7%92%D7%93%D7%9C%D7%AA_%D7%94%D7%99%D7%A6%D7%A2_%D7%94%D7%93%D7%99%D7%95%D7%A8)
